event_date,event_title,event_description,landslide_trigger,country_name,country_code,admin_division_name,longitude,latitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,elevation_m,slope_deg,location_accuracy_km,FAOSOIL,DOMSOI,landslide_occurred
2017-09-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-07,none,India,IN,Assam,93.5,24.9925,4.7,17.3,152.1,328.1,66.9,1218.0,11.982789615605451,10.0,Bh16-2/3c,Bh,0
2016-06-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-06-02,none,India,IN,Nagaland,94.6219,25.72,1.2,8.3,18.4,120.0,6.3,1708.0,46.91495762766459,10.0,Ao76-2/3c,Ao,0
2020-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-14,none,India,IN,Assam,91.8717,26.1062,4.1,27.0,85.3,100.8,28.0,246.0,6.166308477023598,5.0,Nd2-2b,Nd,0
2018-07-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-07-09,none,India,IN,Manipur,94.3429,24.3527,11.1,31.5,61.9,143.1,14.0,283.0,13.266819111186056,10.0,,,0
2012-09-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-09-23,none,India,IN,Nagaland,94.25,26.138,1.2,4.3999999999999995,11.8,107.6,5.2,1013.0,12.074502330273894,50.0,Ao76-2/3c,Ao,0
2010-04-20 00:00:00,"Raj Bhavan Guwahati, Assam","GUWAHATI, April 20 – Civic woes of Guwahatians is continuing to unfold its murkier side with incessant downpour today forcing district administration to engage National Disaster Response Force (NDRF) to facilitate movement of residents of low-lying areas at the heart of the capital city.   The incessant rains also led to landslide in the hilly areas of the city, including at Kharghuli hillside and the hills adjoining the Raj Bhavan.",downpour,India,IN,Assam,91.7665,26.1978,33.21,123.36,189.67,209.12,61.16,90.0,18.979049044864023,,Ao79-a,Ao,1
2018-08-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-02,none,India,IN,Arunachal Pradesh,92.6351,27.0136,39.4,74.7,142.4,238.29999999999998,39.4,221.0,4.832634573500187,1.0,Be82-a,Be,0
2013-07-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-07-23,none,India,IN,Nagaland,94.1192,25.4993,11.7,42.5,79.3,249.2,17.8,1944.0,11.543842645525167,25.0,Ao76-2/3c,Ao,0
2019-08-22 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-08-22,none,India,IN,Nagaland,94.9921,26.8716,18.2,18.5,57.0,103.6,27.1,283.0,10.501444158270422,25.0,Af48-2ab,Af,0
2022-08-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-08-12,none,India,IN,Manipur,93.9482,24.8063,0.1,2.9,11.0,38.699999999999996,4.8,780.0,1.3781307546716215,50.0,Ao76-2/3c,Ao,0
2021-09-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-19,none,India,IN,Assam,91.7986,26.1699,1.1,23.0,52.4,180.20000000000002,26.5,144.0,1.386771132207247,25.0,Af48-2ab,Af,0
2021-06-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-10,none,India,IN,Nagaland,95.0281,26.7225,8.1,19.4,99.7,146.2,53.4,699.0,8.28618530638979,5.0,Ao76-2/3c,Ao,0
2020-09-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-09-17,none,India,IN,Mizoram,92.694,23.7527,3.6,14.299999999999999,47.3,109.2,10.6,788.0,30.34177918841917,5.0,Bd61-2c,Bd,0
2018-06-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-06-08,none,India,IN,Meghalaya,92.2845,25.3612,8.8,38.5,80.7,150.8,20.3,1222.0,3.586080799213583,25.0,Ao74-2b,Ao,0
2020-06-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-09,none,India,IN,Nagaland,94.4619,26.0481,4.2,8.6,41.0,107.9,10.1,865.0,29.6360306360278,,Ao76-2/3c,Ao,0
2023-07-28 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-28,none,India,IN,Assam,93.5063,24.9829,11.3,56.6,101.7,175.8,32.6,1305.0,31.44272371697256,5.0,Bh16-2/3c,Bh,0
2019-08-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-08-23,none,India,IN,Nagaland,94.1139,25.6269,3.8,7.9,55.6,169.9,21.2,1566.0,13.286694596501158,10.0,Ao76-2/3c,Ao,0
2016-07-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-07-10,none,India,IN,Nagaland,94.3864,26.1147,22.0,83.5,138.8,215.9,38.2,350.0,5.226876247386835,1.0,Ao76-2/3c,Ao,0
2010-07-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-12,none,India,IN,Meghalaya,90.2191,25.5084,14.2,37.9,59.0,123.5,18.4,323.0,23.705749643396505,1.0,Nd2-2b,Nd,0
2016-07-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-07-07,none,India,IN,Assam,93.5,24.9925,1.0,26.5,98.8,146.8,28.5,1218.0,11.982789615605451,10.0,Bh16-2/3c,Bh,0
2019-07-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-07-23,none,India,IN,Nagaland,94.04,25.705,6.4,18.0,31.1,150.0,7.4,1036.0,16.860785495741176,10.0,Ao76-2/3c,Ao,0
2011-06-29 00:00:00,"Portions of NH 39, Connectin Manipur with Assam via Nagaland","Heavy downpour in the past few days threatens to cut off Nagaland and neighbouring Manipur from the rest of the country. Continuing heavy showers have caused landslides and led to the sinking of a portion of NH 39, creating immense hardship to the people residing here. NH 39, the lifeline of the two northeastern states, connects Manipur with Assam via Nagaland.  If the monsoon showers continue with the same intensity, it is expected that the sunken portion of the highway will have to be closed as it has already become difficult for vehicles to pass through the place.  The main concern of the administrative authorities is the landslide area at the old Kohima Municipal Council (KMC) dumping site about 7 km away from the state capital where mudslides have started with the arrival of the monsoon, leading to disruption of vehicular traffic. Passengers travelling between Kohima and Dimapur have also complained that it is already taking hours to reach their destination.",downpour,India,IN,Assam,93.3613,25.5125,20.83,75.23,123.36,173.29,44.04,317.0,8.604664913794034,,Af47-2b,Af,1
2015-09-14 03:10:00,"Aizawl, Mizoram, India","Landslides triggered by heavy downpour on Monday night have swept away two houses and damaged 39 graves in Aizawl. In Zemabawk neighbourhood in the eastern periphery of the city, two houses were carried away by landslide which also blocked the national highway 54, connecting Aizawl eastern parts of the state. There were no human casualties as family members of the two buildings managed to flee before the incident that took place around 3:10am this morning. The landslide also buried one maxicab and a truck parked on the roadside.",downpour,India,IN,Mizoram,92.7187,23.7348,13.58,44.56,78.75,137.25,17.41,1038.0,18.14421799352956,5.0,Bd61-2c,Bd,1
2007-08-28 00:00:00,Phesema area at National Highway 39,multiple landslides in  the area causing road closures,rain,India,IN,Nagaland,93.9136,25.7428,3.08,14.24,39.03,68.07,12.22,463.0,20.935780187981493,50.0,Ao76-2/3c,Ao,1
2014-06-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-06-03,none,India,IN,Nagaland,94.5163,26.0137,2.1,11.200000000000001,31.5,57.6,10.8,1723.0,11.387211682153785,25.0,Ao76-2/3c,Ao,0
2015-06-09 00:00:00,"Itanagar, Arunachal Pradesh",Two people died while two others were seriously injured when their dwelling was hit by a landslide on Tuesday,continuous_rain,India,IN,Arunachal Pradesh,93.816,27.0987,44.35,137.97,228.36,373.06,47.02,214.0,14.236549622926058,5.0,Be82-a,Be,1
2013-10-06 00:00:00,"Nilachal Hill, Guwahati, Assam","Heavy downpour in the last 24 hours paralyzed life in Guwahati and a landslide triggered by the rain claimed the life of an elderly person in the city on Sunday. The rain also dampened the spirit of Durga Puja shopping in the city. Kamrup (Metro) additional deputy commissioner Dhrubajyoti Das said one Man Bahadur Gurung (80) of Batahghuli area in the city died when a rock rolled down the hills and hit Gurung, who was sitting at the foothills. Another landslide occurred on the Nilachal Hill, but no one was injured in the incident.",downpour,India,IN,Assam,91.7049,26.1665,62.76,151.09,174.79,248.9,62.76,233.0,13.777425286985055,5.0,Ao79-a,Ao,1
2021-09-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-23,none,India,IN,Arunachal Pradesh,93.7525,27.1614,0.0,13.899999999999999,32.1,35.3,12.0,152.0,3.1207434178512083,,Be82-a,Be,0
2010-09-13 09:00:00,"road to Muanna Godown, Zuangtui, Mizoram",The heavy rain also caused landslides in several places blocking the road. The approach road to Muanna Godown in Zuangtui was blocked by a landslide since this morning.  It is expected to be restored this evening. ,downpour,India,IN,Mizoram,92.74128531,23.75406693,11.41,19.1,46.34,93.87,11.41,959.0,22.717560039379222,1.0,Bd61-2c,Bd,1
2022-09-22 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-09-22,none,India,IN,Assam,92.8025,25.0633,6.6,15.1,49.7,142.9,14.8,93.0,20.03237253917104,25.0,Gd25-2a,Gd,0
2013-08-01 00:00:00,"Polo River At Polosang, Arunachal Pradesh","Arunachal Pradesh Government today sounded red alert following reports of a massive landslide which blocked the flow of Polo river at Polosang last week, reversing the flow of its water toward China. Disaster management Director Y. W. Ringu alerted Kurung Kumey Deputy Commissioner and SP to take steps to evacuate the people living in flood-prone lower belt along Kurung river, to safer places to avoid loss of life and property, official sources informed. Polo is a major tributary of Kurung River in Sarli circle of remote Kurung Kumey district in the State.",rain,India,IN,Arunachal Pradesh,93.0515,27.8837,9.91,35.1,51.34,158.27,16.08,1585.0,44.95634585071402,10.0,Ao80-2bc,Ao,1
2011-07-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-07-01,none,India,IN,Manipur,93.5142,24.9818,10.0,35.9,69.3,107.7,20.9,1249.0,3.700645055238003,50.0,Bh16-2/3c,Bh,0
2021-09-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-19,none,India,IN,Mizoram,92.6921,24.1293,15.2,62.6,108.10000000000001,139.6,31.3,822.0,12.81474088364528,50.0,Bd61-2c,Bd,0
2010-06-03 05:00:00,Rongpur village under Bhairabhnagar panchayat in Karimganj district,"Two died and five others were injured yesterday around 5am when their bamboo huts were crushed in a mudslide on the foothills at Rongpur village under Bhairabhnagar panchayat in Karimganj district.  Sources in Karimganj police station today said the dead have been identified as Dhalai Mia, a 50-year-old farmer, and his youngest son Fakrul Islam, 12. The injured, including Mia’s wife Lesa Bibi, 45, and their granddaughter Nurana Begum, 5, are being treated in the nearby Ramkrishnanagar hospital.  The site of this mishap is about 85km from this town.  This is the third major landslide in the Barak valley in the past two years.",downpour,India,IN,Assam,92.3814,24.6005,54.42,121.7,190.57,295.51,54.42,86.0,17.429220646877386,25.0,Ge53-3a,Ge,1
2022-06-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-06-17,none,India,IN,Arunachal Pradesh,91.8569,27.5799,29.9,60.099999999999994,78.1,104.39999999999999,29.9,2757.0,26.387393427090977,5.0,Ao80-2bc,Ao,0
2012-06-27 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-06-27,none,India,IN,Assam,91.7049,26.1665,7.2,58.8,360.3,511.8,113.3,233.0,13.777425286985055,5.0,Ao79-a,Ao,0
2016-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-08-14,none,India,IN,Arunachal Pradesh,93.6884,27.1032,2.5,8.7,42.2,140.0,18.0,145.0,0.926369172997235,10.0,Be82-a,Be,0
2015-07-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-08,none,India,IN,Manipur,93.8443,24.9356,5.7,18.0,37.2,154.0,7.0,849.0,0.926369172997235,25.0,Ao76-2/3c,Ao,0
2013-08-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-08-08,none,India,IN,Manipur,94.0573,23.9939,7.9,40.4,88.0,183.8,26.2,976.0,12.803323355556538,50.0,Bh16-2/3c,Bh,0
2010-09-10 00:00:00,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province","Sep 10, 2010, 09.40pm IST  NEW DELHI: Thirteen people were killed as heavy monsoon rains wracked havoc in north and east India, triggering landslides and inundating lakhs of acres of farmland on Friday.  At least eight people were buried alive under the debris following massive landslides triggered by incessant rains in Arunachal Pradesh.  One person was drowned and around 1.5 lakh people were affected in the flash floods which hit the northern Assam districts of Lakhimpur, Dhemaji, Golaghat and Sonitpur following incessant rains in the upper reaches.",downpour,India,IN,Arunachal Pradesh,93.7273,27.0011,15.17,73.01,134.58,197.4,29.0,105.0,2.2754136063184394,,Be82-a,Be,1
2016-07-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-07-19,none,India,IN,Meghalaya,90.215,25.5114,16.5,68.4,115.5,139.0,40.4,306.0,8.213794389737659,1.0,Nd2-2b,Nd,0
2010-07-06 00:00:00,"Tuensang, Nagaland","Dimapur| July 12  : Yet another monsoon season in Nagaland and one has to batter bad roads.    This year’s monsoon has been the worse by far.  Most interior villagers of Mon, Tuensang and Kiphire are cut out from the rest of the state. With good roads beyond their dreams even on dry days, rainy days are a nightmare for the people. Journey to places like Mimi in Kiphire, Pangsha in Tuensang and parts of Mon and Peren can be made only on four wheel drive vehicles or on foot. Mud slides are common in almost all the highways leading to district headquarters. Exploitation of natural resources like boulders and deforestation is causing more landslides than before. The use of roads by all size vehicles has spoilt most of the soiled roads making it difficult for smaller vehicles to ply.",monsoon,India,IN,Nagaland,94.8133,26.2363,9.26,32.72,75.34,124.64,16.89,1559.0,14.352001947229548,5.0,Ao76-2/3c,Ao,1
2023-06-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-06-19,none,India,IN,Assam,91.7548,26.1314,49.6,148.7,217.0,458.5,52.3,74.0,7.148839105606214,1.0,Nd2-2b,Nd,0
2012-04-08 00:00:00,"Endulin Nallah, Mayodia, 17-camp, 83-camp","ITANAGAR: Surface communication to Dibang Valley district in Arunachal Pradesh is cut off for the past few days following landslides at various locations of the Anini-Roing Road. Heavy landsides occurred at many locations, including Endulin Nallah, Mayodia, 17-camp, 83-camp. The whole 120-km stretch of road between Mayudia and Endulin has been hit by landslides and it is feared that the situation may aggravate further if the downpour continues for a few more days. The BRO has pressed its men and machineries into service. However, considering massive landslides in many locations, the restoration of road link may take some more time, a source said. The event occured over the past few days, date uncertain.",downpour,India,IN,Arunachal Pradesh,95.86,28.4659,3.12,12.66,15.87,48.39,5.65,1066.0,27.396267400283048,50.0,I-Af-Bd-2c,I,1
2022-07-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-07-11,none,India,IN,Sikkim,88.609,27.337,1.6,11.3,32.8,233.2,9.1,1540.0,12.901696398278036,25.0,Bd32-2bc,Bd,0
2016-07-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-07-18,none,India,IN,Mizoram,92.7362,23.7131,1.1,19.7,32.0,112.60000000000001,10.9,893.0,22.497546016791755,50.0,Bd61-2c,Bd,0
2013-02-18 00:00:00,"East Siang, Arunachal Pradesh","At least three persons died on the spot while two were seriously injured in a massive landslide that occurred in East Siang district.The accident occurred at 20 mile, which is 38 km from Pasighat town in East Siang district on Monday, sources said here on Tuesday.",rain,India,IN,Arunachal Pradesh,95.1645,28.1193,2.93,5.34,5.34,5.34,2.93,777.0,38.50868136980543,5.0,Ao80-2bc,Ao,1
2013-07-15 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-07-15,none,India,IN,Nagaland,94.1079,25.4191,14.3,41.2,90.7,195.1,27.7,1392.0,10.209837985587429,5.0,Ao76-2/3c,Ao,0
2019-08-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-08-21,none,India,IN,Assam,91.7697,26.1619,0.5,1.8,65.6,109.2,45.0,55.0,1.852254273911334,,Af48-2ab,Af,0
2012-08-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-09,none,India,IN,Nagaland,94.6219,25.72,0.2,49.3,98.0,201.6,26.2,1708.0,46.91495762766459,10.0,Ao76-2/3c,Ao,0
2012-11-11 00:00:00,"Dapchhuah, Mamit, Mizoram","Four people were killed and several places remained inaccessible due to road blockade caused by landslides since yesterday as heavy rains lashed Mizoram since Wednesday night, police said. The driver and operator of an excavator and the driver of a private vehicle were killed following a massive landslide near Dapchhuah village on Mizoram-Tripura border Mamit district last evening.While the body of Nasim Uddin, working under Muzir Uddin, operator of the excavator, was found, the search for the bodies of Muzir Uddin and Lalnunsiama, the driver of the vehicle, was on.",downpour,India,IN,Mizoram,92.5217,23.7705,0.0,0.09,28.72,36.13,11.19,73.0,9.728201491806368,5.0,Bd61-2c,Bd,1
